Datetime,cons_dakar,temperature,day_of_week,is_weekend,year,weekofyear,quarter,dayofyear,month,day,Heure,Date,is_ramadan,is_korite,is_tabaski,is_magal,is_gamou,jour_groupe,day_of_week_name,month_name,Saison de demande,precipitation
2025-02-03 21:30:00,431.6474309247681,24.0,0,0,2025,6,1,34,2,3,21,2025-02-03,0,0,0,0,0,1,Lundi,Février,Bas,0.0
2025-02-03 22:00:00,428.86906597691,23.0,0,0,2025,6,1,34,2,3,22,2025-02-03,0,0,0,0,0,1,Lundi,Février,Bas,0.0
2025-02-03 22:30:00,421.3763742963077,22.0,0,0,2025,6,1,34,2,3,22,2025-02-03,0,0,0,0,0,1,Lundi,Février,Bas,0.0
2025-02-03 23:00:00,389.48234467772994,22.15,0,0,2025,6,1,34,2,3,23,2025-02-03,0,0,0,0,0,1,Lundi,Février,Bas,0.0
2025-02-03 23:30:00,381.2791878362101,22.3,0,0,2025,6,1,34,2,3,23,2025-02-03,0,0,0,0,0,1,Lundi,Février,Bas,0.0
2025-02-04 00:00:00,376.2018891147953,23.15,1,0,2025,6,1,35,2,4,0,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 01:00:00,320.3852398842721,24.0,1,0,2025,6,1,35,2,4,1,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 02:00:00,303.84817165469053,24.0,1,0,2025,6,1,35,2,4,2,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 03:00:00,286.34139283056027,24.0,1,0,2025,6,1,35,2,4,3,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 04:00:00,286.0872205389496,24.35,1,0,2025,6,1,35,2,4,4,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 05:00:00,278.7586308522758,24.7,1,0,2025,6,1,35,2,4,5,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 06:00:00,296.26738615355373,24.35,1,0,2025,6,1,35,2,4,6,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 07:00:00,339.7155130057578,24.0,1,0,2025,6,1,35,2,4,7,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 08:00:00,319.4399775219576,23.5,1,0,2025,6,1,35,2,4,8,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 09:00:00,330.42597133233187,23.0,1,0,2025,6,1,35,2,4,9,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 10:00:00,326.1703002624617,22.75,1,0,2025,6,1,35,2,4,10,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 11:00:00,339.7374626218675,22.5,1,0,2025,6,1,35,2,4,11,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 12:00:00,336.5803859043573,21.75,1,0,2025,6,1,35,2,4,12,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 13:00:00,331.5731503439076,21.0,1,0,2025,6,1,35,2,4,13,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 14:00:00,344.2645892863702,20.5,1,0,2025,6,1,35,2,4,14,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 15:00:00,322.9971883550239,20.0,1,0,2025,6,1,35,2,4,15,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 16:00:00,322.7410329329842,19.8,1,0,2025,6,1,35,2,4,16,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 17:00:00,343.2011414944741,19.6,1,0,2025,6,1,35,2,4,17,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 18:00:00,343.65769332740695,19.3,1,0,2025,6,1,35,2,4,18,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 19:00:00,368.98280620031966,19.0,1,0,2025,6,1,35,2,4,19,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 19:30:00,393.63343352219846,19.0,1,0,2025,6,1,35,2,4,19,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 20:00:00,417.5505045009608,19.0,1,0,2025,6,1,35,2,4,20,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 20:30:00,418.100197209918,19.25,1,0,2025,6,1,35,2,4,20,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 21:00:00,412.2201480150524,19.5,1,0,2025,6,1,35,2,4,21,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 21:30:00,419.6857514880773,19.25,1,0,2025,6,1,35,2,4,21,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 22:00:00,410.551359667667,19.0,1,0,2025,6,1,35,2,4,22,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 22:30:00,405.7405796020708,19.0,1,0,2025,6,1,35,2,4,22,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 23:00:00,384.5359194683349,19.0,1,0,2025,6,1,35,2,4,23,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-04 23:30:00,388.4437377016158,19.05,1,0,2025,6,1,35,2,4,23,2025-02-04,0,0,0,0,0,2,Mardi,Février,Bas,0.0
2025-02-05 00:00:00,339.52577320294887,19.1,2,0,2025,6,1,36,2,5,0,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 01:00:00,310.29008958631385,19.05,2,0,2025,6,1,36,2,5,1,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 02:00:00,297.18029175760745,19.0,2,0,2025,6,1,36,2,5,2,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 03:00:00,286.66809141591546,19.0,2,0,2025,6,1,36,2,5,3,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 04:00:00,275.8854205008649,19.0,2,0,2025,6,1,36,2,5,4,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 05:00:00,273.70688372202346,18.65,2,0,2025,6,1,36,2,5,5,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 06:00:00,282.0026514247174,18.3,2,0,2025,6,1,36,2,5,6,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 07:00:00,317.61108964252566,18.15,2,0,2025,6,1,36,2,5,7,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 08:00:00,304.9388779298968,18.0,2,0,2025,6,1,36,2,5,8,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 09:00:00,301.2916585097834,18.0,2,0,2025,6,1,36,2,5,9,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 10:00:00,319.9642785319343,18.0,2,0,2025,6,1,36,2,5,10,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 11:00:00,331.9412203089821,18.1,2,0,2025,6,1,36,2,5,11,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 12:00:00,305.7293597576796,18.2,2,0,2025,6,1,36,2,5,12,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 13:00:00,313.3014247744274,20.6,2,0,2025,6,1,36,2,5,13,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 14:00:00,328.0882958019613,23.0,2,0,2025,6,1,36,2,5,14,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 15:00:00,312.44033567367234,22.0,2,0,2025,6,1,36,2,5,15,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 16:00:00,320.3445617651936,21.0,2,0,2025,6,1,36,2,5,16,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 17:00:00,328.2432874643686,21.8,2,0,2025,6,1,36,2,5,17,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 18:00:00,338.17109395921943,22.6,2,0,2025,6,1,36,2,5,18,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 19:00:00,343.37806268258873,22.8,2,0,2025,6,1,36,2,5,19,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 19:30:00,391.51925148670034,23.0,2,0,2025,6,1,36,2,5,19,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 20:00:00,413.294788480664,23.0,2,0,2025,6,1,36,2,5,20,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 20:30:00,410.8548514291178,23.0,2,0,2025,6,1,36,2,5,20,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 21:00:00,420.8195411250424,22.9,2,0,2025,6,1,36,2,5,21,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 21:30:00,406.43724917437896,22.8,2,0,2025,6,1,36,2,5,21,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 22:00:00,409.1637703766158,22.9,2,0,2025,6,1,36,2,5,22,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 22:30:00,399.3040681042689,23.0,2,0,2025,6,1,36,2,5,22,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 23:00:00,385.0730914497063,23.0,2,0,2025,6,1,36,2,5,23,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-05 23:30:00,359.24227101030925,23.0,2,0,2025,6,1,36,2,5,23,2025-02-05,0,0,0,0,0,2,Mercredi,Février,Bas,0.0
2025-02-06 00:00:00,351.5642226719759,22.5,3,0,2025,6,1,37,2,6,0,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 01:00:00,347.3971089655953,22.0,3,0,2025,6,1,37,2,6,1,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 02:00:00,332.2386628978796,21.5,3,0,2025,6,1,37,2,6,2,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 03:00:00,313.95398805104526,21.0,3,0,2025,6,1,37,2,6,3,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 04:00:00,309.1112191489042,20.5,3,0,2025,6,1,37,2,6,4,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 05:00:00,300.0093380511703,20.0,3,0,2025,6,1,37,2,6,5,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 06:00:00,327.92491007015803,19.85,3,0,2025,6,1,37,2,6,6,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 07:00:00,361.96476461725285,19.7,3,0,2025,6,1,37,2,6,7,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 08:00:00,352.71954969815715,19.85,3,0,2025,6,1,37,2,6,8,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 09:00:00,353.61321785519823,20.0,3,0,2025,6,1,37,2,6,9,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 10:00:00,367.2374248812174,20.0,3,0,2025,6,1,37,2,6,10,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 11:00:00,353.31691416693195,20.0,3,0,2025,6,1,37,2,6,11,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 12:00:00,356.5237664839983,19.8,3,0,2025,6,1,37,2,6,12,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 13:00:00,356.9418877251699,19.6,3,0,2025,6,1,37,2,6,13,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 14:00:00,355.4844352080776,19.8,3,0,2025,6,1,37,2,6,14,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 15:00:00,356.12317252635546,20.0,3,0,2025,6,1,37,2,6,15,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 16:00:00,366.0237248647362,19.5,3,0,2025,6,1,37,2,6,16,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 17:00:00,382.9738818900562,19.0,3,0,2025,6,1,37,2,6,17,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 18:00:00,370.0181236996688,19.2,3,0,2025,6,1,37,2,6,18,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 19:00:00,393.8417455357925,19.4,3,0,2025,6,1,37,2,6,19,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 19:30:00,426.2459728146267,19.2,3,0,2025,6,1,37,2,6,19,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 20:00:00,443.6232144834409,19.0,3,0,2025,6,1,37,2,6,20,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 20:30:00,457.9874133001505,19.0,3,0,2025,6,1,37,2,6,20,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 21:00:00,463.2895862726973,19.0,3,0,2025,6,1,37,2,6,21,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 21:30:00,446.3812120478307,19.05,3,0,2025,6,1,37,2,6,21,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 22:00:00,449.0815046900671,19.1,3,0,2025,6,1,37,2,6,22,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 22:30:00,440.9948985675626,19.05,3,0,2025,6,1,37,2,6,22,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 23:00:00,425.6206192164315,19.0,3,0,2025,6,1,37,2,6,23,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-06 23:30:00,417.6448934940559,19.0,3,0,2025,6,1,37,2,6,23,2025-02-06,0,0,0,0,0,2,Jeudi,Février,Bas,0.0
2025-02-07 00:00:00,390.53049996310057,19.0,4,0,2025,6,1,38,2,7,0,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 01:00:00,353.2096244042066,19.45,4,0,2025,6,1,38,2,7,1,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 02:00:00,333.9220958450722,19.9,4,0,2025,6,1,38,2,7,2,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 03:00:00,324.05491380659095,20.45,4,0,2025,6,1,38,2,7,3,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 04:00:00,340.0000476277916,21.0,4,0,2025,6,1,38,2,7,4,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 05:00:00,339.76937399046017,21.5,4,0,2025,6,1,38,2,7,5,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 06:00:00,348.8524376792733,22.0,4,0,2025,6,1,38,2,7,6,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 07:00:00,393.8270006602662,22.5,4,0,2025,6,1,38,2,7,7,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 08:00:00,372.3047713144011,23.0,4,0,2025,6,1,38,2,7,8,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 09:00:00,384.3517326892064,23.0,4,0,2025,6,1,38,2,7,9,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 10:00:00,386.5556705412562,23.0,4,0,2025,6,1,38,2,7,10,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 11:00:00,392.8689539357757,23.0,4,0,2025,6,1,38,2,7,11,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 12:00:00,377.7734970675153,23.0,4,0,2025,6,1,38,2,7,12,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 13:00:00,366.1206578668646,23.0,4,0,2025,6,1,38,2,7,13,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 14:00:00,365.103009221758,23.0,4,0,2025,6,1,38,2,7,14,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 15:00:00,365.6647128782011,23.0,4,0,2025,6,1,38,2,7,15,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 16:00:00,383.6218904946481,23.0,4,0,2025,6,1,38,2,7,16,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 17:00:00,373.7097440561271,22.5,4,0,2025,6,1,38,2,7,17,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 18:00:00,361.7119432752575,22.0,4,0,2025,6,1,38,2,7,18,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 19:00:00,403.0713459177493,21.65,4,0,2025,6,1,38,2,7,19,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 19:30:00,452.479683650786,21.3,4,0,2025,6,1,38,2,7,19,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 20:00:00,475.3070923671045,20.65,4,0,2025,6,1,38,2,7,20,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 20:30:00,472.0702889185047,20.0,4,0,2025,6,1,38,2,7,20,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 21:00:00,443.5020089760465,20.0,4,0,2025,6,1,38,2,7,21,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 21:30:00,472.4324772666224,20.0,4,0,2025,6,1,38,2,7,21,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 22:00:00,462.0720414020618,20.0,4,0,2025,6,1,38,2,7,22,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 22:30:00,449.7061935456184,20.0,4,0,2025,6,1,38,2,7,22,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 23:00:00,450.9135812928092,19.5,4,0,2025,6,1,38,2,7,23,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-07 23:30:00,409.3953615629439,19.0,4,0,2025,6,1,38,2,7,23,2025-02-07,0,0,0,0,0,3,Vendredi,Février,Bas,0.0
2025-02-08 00:00:00,424.2107381477035,19.0,5,1,2025,6,1,39,2,8,0,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 01:00:00,380.9957436825068,19.0,5,1,2025,6,1,39,2,8,1,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 02:00:00,371.0891032615068,19.05,5,1,2025,6,1,39,2,8,2,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 03:00:00,343.0167622836942,19.1,5,1,2025,6,1,39,2,8,3,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 04:00:00,340.2585713055818,19.05,5,1,2025,6,1,39,2,8,4,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 05:00:00,334.2216213966173,19.0,5,1,2025,6,1,39,2,8,5,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 06:00:00,337.08741495127856,19.0,5,1,2025,6,1,39,2,8,6,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 07:00:00,345.6569503349643,19.0,5,1,2025,6,1,39,2,8,7,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 08:00:00,373.3482344847937,19.0,5,1,2025,6,1,39,2,8,8,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 09:00:00,387.3676400290032,19.0,5,1,2025,6,1,39,2,8,9,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 10:00:00,391.5598639215386,19.0,5,1,2025,6,1,39,2,8,10,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 11:00:00,407.7512354252173,19.0,5,1,2025,6,1,39,2,8,11,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 12:00:00,394.6847282672045,19.0,5,1,2025,6,1,39,2,8,12,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 13:00:00,370.2529039082421,19.0,5,1,2025,6,1,39,2,8,13,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 14:00:00,381.6203673818586,19.0,5,1,2025,6,1,39,2,8,14,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 15:00:00,374.7106514323348,19.0,5,1,2025,6,1,39,2,8,15,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 16:00:00,375.0298386354478,19.0,5,1,2025,6,1,39,2,8,16,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 17:00:00,399.9127617850232,19.0,5,1,2025,6,1,39,2,8,17,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 18:00:00,406.0529014832889,19.0,5,1,2025,6,1,39,2,8,18,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 19:00:00,433.77859281158055,19.0,5,1,2025,6,1,39,2,8,19,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 19:30:00,473.9000368891622,19.45,5,1,2025,6,1,39,2,8,19,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 20:00:00,493.0369506799972,19.9,5,1,2025,6,1,39,2,8,20,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 20:30:00,521.5246723232952,20.95,5,1,2025,6,1,39,2,8,20,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 21:00:00,491.8622868748837,22.0,5,1,2025,6,1,39,2,8,21,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 21:30:00,459.4115041279117,22.0,5,1,2025,6,1,39,2,8,21,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 22:00:00,472.64811029335743,22.0,5,1,2025,6,1,39,2,8,22,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 22:30:00,462.6592471132217,22.35,5,1,2025,6,1,39,2,8,22,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 23:00:00,469.19189088664166,22.7,5,1,2025,6,1,39,2,8,23,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-08 23:30:00,453.8508510230971,22.85,5,1,2025,6,1,39,2,8,23,2025-02-08,0,0,0,0,0,4,Samedi,Février,Bas,0.0
2025-02-09 00:00:00,440.3488441616234,23.0,6,1,2025,6,1,40,2,9,0,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 01:00:00,379.1489471330197,23.0,6,1,2025,6,1,40,2,9,1,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 02:00:00,354.20948986870303,23.0,6,1,2025,6,1,40,2,9,2,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 03:00:00,331.7529303336926,22.85,6,1,2025,6,1,40,2,9,3,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 04:00:00,323.8063411152792,22.7,6,1,2025,6,1,40,2,9,4,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 05:00:00,329.653538579655,22.35,6,1,2025,6,1,40,2,9,5,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 06:00:00,338.52659667565507,22.0,6,1,2025,6,1,40,2,9,6,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 07:00:00,326.21580740382564,22.0,6,1,2025,6,1,40,2,9,7,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 08:00:00,336.4006118835844,22.0,6,1,2025,6,1,40,2,9,8,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 09:00:00,326.590718040947,21.6,6,1,2025,6,1,40,2,9,9,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 10:00:00,356.505532108955,21.2,6,1,2025,6,1,40,2,9,10,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 11:00:00,351.7318446004575,20.6,6,1,2025,6,1,40,2,9,11,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 12:00:00,351.7506931981263,20.0,6,1,2025,6,1,40,2,9,12,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 13:00:00,320.12069434797866,20.0,6,1,2025,6,1,40,2,9,13,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 14:00:00,330.41808736997984,20.0,6,1,2025,6,1,40,2,9,14,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 15:00:00,331.0629284025882,19.75,6,1,2025,6,1,40,2,9,15,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 16:00:00,346.19243463224416,19.5,6,1,2025,6,1,40,2,9,16,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 17:00:00,367.4595495966388,19.25,6,1,2025,6,1,40,2,9,17,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 18:00:00,380.61925581530943,19.0,6,1,2025,6,1,40,2,9,18,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 19:00:00,357.72525263423245,19.0,6,1,2025,6,1,40,2,9,19,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 19:30:00,415.1267727315503,19.0,6,1,2025,6,1,40,2,9,19,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 20:00:00,430.87071087324,18.85,6,1,2025,6,1,40,2,9,20,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 20:30:00,433.9715289083278,18.7,6,1,2025,6,1,40,2,9,20,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
2025-02-09 21:00:00,449.30812709786807,18.85,6,1,2025,6,1,40,2,9,21,2025-02-09,0,0,0,0,0,5,Dimanche,Février,Bas,0.0
